'roomId','roomName','price','reviewSummary','type','location','reviewNum','monthMin'
8144,'8144-Augusta Purdy',116,'4.6','Entire Home','Paris',44,true'
8145,'8145-Ines Doyle',105,'3.1','Entire Home','Austin',75,true'
8146,'8146-Dan Dooley',92,'1.7','Shared Room','Seattle',24,false'
8147,'8147-Bridget Walker',197,'3.2','Private Room','Houston',91,false'
8148,'8148-Filiberto Boyle',119,'2.8','Shared Room','New York',57,false'
8149,'8149-Francesca Rodriguez',189,'1.1','Private Room','Boston',29,true'
8150,'8150-Hazel Cronin',122,'4.8','Private Room','Paris',60,false'
8151,'8151-Aleen Gottlieb',125,'2.5','Private Room','Paris',11,true'
8152,'8152-Keon Goyette',92,'4.4','Private Room','Austin',97,true'
8153,'8153-Elmer Hammes',185,'3.8','Entire Home','Los Angeles',99,true'
8154,'8154-Jesus Wiza MD',197,'3.5','Private Room','Paris',94,false'
8155,'8155-Gardner Wiegand',163,'4.1','Private Room','Los Angeles',52,true'
8156,'8156-Kip Koss',59,'0.8','Entire Home','Houston',97,true'
8157,'8157-Aliza Witting',56,'1.6','Shared Room','Paris',73,false'
8158,'8158-Cameron Mohr',129,'0.2','Private Room','Austin',108,true'
8159,'8159-Kelley Waters',138,'4.5','Entire Home','San Francisco',3,true'
8160,'8160-Tamara Mohr',174,'1.3','Private Room','Houston',35,true'
8161,'8161-Gustave Russel',133,'4.9','Entire Home','San Francisco',8,true'
8162,'8162-Polly Carter',123,'0.8','Shared Room','Paris',8,false'
8163,'8163-Dillon Tremblay',115,'3.9','Private Room','San Francisco',68,false'
8164,'8164-Leland Steuber',147,'1.2','Shared Room','Los Angeles',21,true'
8165,'8165-Casimer Considine II',182,'0.9','Entire Home','San Francisco',25,true'
8166,'8166-Antonette Ortiz',144,'3.9','Shared Room','Austin',117,false'
8167,'8167-Golden Zieme',141,'0.8','Entire Home','San Francisco',9,false'
8168,'8168-Domingo Pfannerstill',143,'3.5','Shared Room','San Francisco',20,true'
8169,'8169-Marlin Reinger',105,'3.2','Private Room','New York',52,false'
8170,'8170-Heather Ortiz Jr.',94,'1.7','Entire Home','San Francisco',19,true'
8171,'8171-Zander Bayer',159,'2.4','Private Room','Seattle',39,false'
8172,'8172-Joseph Rolfson',147,'3.7','Shared Room','Boston',27,true'
8173,'8173-Mr. Terrell Lehner',54,'4.9','Shared Room','Los Angeles',92,false'
8174,'8174-Cielo Koss',136,'2.3','Private Room','Paris',47,false'
8175,'8175-Serena Tillman',129,'2.1','Entire Home','Seattle',74,true'
8176,'8176-Ransom Herzog',83,'1.0','Shared Room','New York',51,true'
8177,'8177-Demetrius Rodriguez',76,'0.8','Entire Home','Austin',77,false'
8178,'8178-Magali Upton',198,'4.6','Entire Home','Austin',55,false'
8179,'8179-Arnoldo Crist',124,'4.0','Entire Home','Austin',51,true'
8180,'8180-Vincent Stamm',66,'2.5','Shared Room','Austin',39,false'
8181,'8181-Romaine Dietrich',189,'0.9','Private Room','Boston',93,false'
8182,'8182-Ms. Javon Botsford',83,'4.2','Entire Home','Paris',70,true'
8183,'8183-Lance Hoeger',147,'4.2','Entire Home','Austin',45,false'
8184,'8184-Miss Jerry Pollich',113,'4.0','Shared Room','Austin',14,true'
8185,'8185-Vladimir Collins',51,'3.0','Shared Room','San Francisco',47,false'
8186,'8186-Reginald Bechtelar',100,'3.9','Entire Home','Boston',11,false'
8187,'8187-Glenna Mitchell',91,'4.3','Private Room','Los Angeles',45,false'
8188,'8188-Mr. Krystina Klein',98,'2.4','Shared Room','Houston',108,false'
8189,'8189-Omari Skiles',112,'1.1','Private Room','New York',103,true'
8190,'8190-Frances Huel',54,'0.7','Entire Home','New York',3,false'
8191,'8191-Orrin Bosco',50,'2.7','Private Room','San Francisco',87,false'
8192,'8192-Jaida Witting',75,'2.4','Shared Room','Paris',48,true'
8193,'8193-Ezekiel Spinka',112,'4.2','Private Room','New York',104,true'
8194,'8194-Lilyan White',190,'0.8','Private Room','Houston',32,false'
8195,'8195-Corene Koch',143,'1.7','Shared Room','Boston',95,false'
8196,'8196-Julius Yost III',77,'2.7','Private Room','New York',117,false'
8197,'8197-Kristofer Tillman',90,'1.8','Entire Home','New York',86,true'
8198,'8198-Trevion Willms',145,'2.0','Shared Room','Seattle',17,false'
8199,'8199-Lonny O''Keefe DVM',96,'4.4','Entire Home','Paris',102,true'
8200,'8200-Bryon Roberts',98,'1.3','Entire Home','Los Angeles',28,false'
8201,'8201-Lucious Larson',56,'3.6','Shared Room','Seattle',11,true'
8202,'8202-Aditya Mertz',94,'0.2','Private Room','New York',20,true'
8203,'8203-Pete Reichel',124,'0.7','Private Room','San Francisco',44,false'
8204,'8204-Jasper Beier',113,'0.2','Entire Home','Austin',53,true'
8205,'8205-Melany Bode II',67,'0.9','Private Room','Boston',110,false'
8206,'8206-Tito Renner',136,'1.5','Private Room','Los Angeles',31,false'
8207,'8207-Ray Balistreri',178,'1.4','Entire Home','New York',22,true'
8208,'8208-Kaylee Paucek II',127,'3.8','Entire Home','Boston',31,true'
8209,'8209-Sister Dickens III',188,'2.4','Shared Room','Los Angeles',101,true'
8210,'8210-Miss Krystel Morissette',196,'2.7','Private Room','San Francisco',18,false'
8211,'8211-Mrs. Harrison Wiza',183,'1.8','Private Room','Paris',71,true'
8212,'8212-Ola Breitenberg',160,'1.7','Shared Room','Paris',86,false'
8213,'8213-Arturo Hansen III',103,'1.9','Shared Room','Seattle',96,true'
8214,'8214-Willow Blanda',184,'4.8','Entire Home','New York',1,true'
8215,'8215-Alana Reynolds',72,'2.2','Entire Home','Austin',112,false'
8216,'8216-Kaylah Moore',138,'1.5','Entire Home','Houston',79,false'
8217,'8217-Chanelle Gerhold I',116,'3.9','Private Room','Houston',8,false'
8218,'8218-Lily Torphy',124,'3.4','Entire Home','Houston',25,false'
8219,'8219-Carmela O''Hara',117,'0.9','Shared Room','Boston',81,false'
8220,'8220-Ethelyn Kessler',94,'2.0','Entire Home','New York',59,false'
8221,'8221-Emery Cormier',103,'0.8','Private Room','San Francisco',7,false'
8222,'8222-Sophie Runolfsson IV',61,'1.3','Shared Room','Houston',11,true'
8223,'8223-Jeremy Walker',116,'2.5','Private Room','Paris',23,true'
8224,'8224-Mrs. Leonie Feeney',190,'1.9','Entire Home','Austin',53,true'
8225,'8225-Jamal Dickens',163,'1.9','Shared Room','San Francisco',114,false'
8226,'8226-Mr. Tess Klein',102,'4.7','Shared Room','New York',118,false'
8227,'8227-Eliane Lang',71,'3.2','Entire Home','New York',19,false'
8228,'8228-Shanie Blanda',129,'1.7','Entire Home','San Francisco',72,true'
8229,'8229-Samir Satterfield',192,'0.6','Shared Room','Los Angeles',11,true'
8230,'8230-Trevor Steuber',197,'0.5','Shared Room','Seattle',114,true'
8231,'8231-Kamille Bernhard Jr.',191,'0.1','Private Room','Los Angeles',77,false'
8232,'8232-Gabriella Schaden',76,'3.5','Entire Home','Seattle',69,true'
8233,'8233-Omari West',180,'4.6','Entire Home','Houston',71,true'
8234,'8234-Federico Gutkowski',151,'2.2','Private Room','Boston',6,false'
8235,'8235-Dr. London Metz',126,'3.4','Private Room','San Francisco',44,false'
8236,'8236-Phyllis Bradtke',155,'2.3','Shared Room','Boston',33,true'
8237,'8237-Zoie Dibbert',97,'1.7','Entire Home','San Francisco',18,false'
8238,'8238-Hettie Yundt',53,'2.0','Private Room','Houston',14,false'
8239,'8239-Rahsaan Wisoky',146,'2.0','Private Room','Boston',30,false'
8240,'8240-Abby Kemmer',146,'1.8','Private Room','Los Angeles',87,true'
8241,'8241-Grady Goyette',131,'3.4','Entire Home','San Francisco',102,true'
8242,'8242-April Kessler',97,'4.3','Shared Room','Austin',10,true'
8243,'8243-Adrien Rath',76,'3.1','Entire Home','Houston',26,true'
8244,'8244-Isabell O''Kon',96,'0.6','Entire Home','Houston',2,false'
8245,'8245-Elyse Hirthe',146,'2.8','Shared Room','San Francisco',66,false'
8246,'8246-Ford Wuckert',56,'1.2','Entire Home','San Francisco',15,false'
8247,'8247-Delia Howe',93,'2.5','Shared Room','Paris',34,true'
8248,'8248-Tavares Bartoletti',97,'2.2','Private Room','Seattle',106,true'
8249,'8249-Ms. Chris Shanahan',61,'0.5','Private Room','New York',70,true'
8250,'8250-Greg Abshire',127,'0.4','Private Room','San Francisco',105,true'
8251,'8251-Evan Greenholt',73,'3.9','Entire Home','Seattle',119,true'
8252,'8252-Kirstin Bauch',150,'1.5','Entire Home','Paris',76,true'
8253,'8253-Kaleigh Kessler',58,'2.8','Entire Home','San Francisco',36,true'
8254,'8254-Isabell Zemlak',176,'1.9','Shared Room','Boston',106,true'
8255,'8255-Tiana O''Keefe',116,'4.2','Shared Room','New York',41,false'
8256,'8256-Adalberto Kihn Jr.',168,'2.7','Private Room','Paris',102,false'
8257,'8257-Miss Geo Flatley',91,'4.6','Entire Home','San Francisco',65,true'
8258,'8258-Ressie Hoppe',112,'0.9','Shared Room','San Francisco',37,true'
8259,'8259-Claude Kuvalis',193,'0.5','Shared Room','Houston',30,false'
8260,'8260-Luis Turner',72,'0.9','Private Room','Seattle',0,false'
8261,'8261-Imogene Baumbach',193,'3.1','Entire Home','Austin',28,false'
8262,'8262-Myrtie Conn V',178,'4.8','Entire Home','Austin',6,false'
8263,'8263-Emily Muller',127,'3.8','Entire Home','Paris',68,false'
8264,'8264-Zita Fahey',90,'3.0','Private Room','Boston',91,false'
8265,'8265-Lonzo Macejkovic DVM',144,'0.2','Private Room','Los Angeles',86,true'
8266,'8266-Bianka Pfeffer',197,'0.5','Private Room','Austin',2,true'
8267,'8267-Mayra Smith',82,'2.1','Private Room','San Francisco',78,false'
8268,'8268-Amira Hickle',191,'4.2','Shared Room','Houston',108,true'
8269,'8269-Emerald Bogan',153,'4.9','Shared Room','New York',41,true'
8270,'8270-Corine Cremin',135,'0.1','Entire Home','Los Angeles',33,false'
8271,'8271-Khalid Larson Jr.',102,'4.7','Shared Room','Houston',43,true'
8272,'8272-Jazmin Barton IV',154,'1.6','Entire Home','Boston',55,false'
8273,'8273-Annetta Friesen',121,'1.0','Entire Home','New York',77,true'
8274,'8274-Ronaldo Block Sr.',177,'3.9','Shared Room','Seattle',59,false'
8275,'8275-Cody Torphy',171,'1.0','Private Room','Seattle',31,true'
8276,'8276-Gregg Russel',125,'1.0','Private Room','Houston',62,false'
8277,'8277-Jett Prohaska',117,'4.2','Private Room','New York',80,false'
8278,'8278-Jordi Brown',130,'2.2','Private Room','New York',106,false'
8279,'8279-Reanna Stiedemann',125,'2.7','Private Room','Los Angeles',33,false'
8280,'8280-Parker Lockman',119,'1.7','Shared Room','Los Angeles',88,false'
8281,'8281-Luther Turcotte',129,'0.9','Shared Room','Seattle',94,false'
8282,'8282-Aditya Koss',138,'3.4','Entire Home','Los Angeles',64,false'
8283,'8283-Kitty Jast',102,'1.6','Private Room','Los Angeles',43,true'
8284,'8284-Alfredo Legros',166,'4.0','Private Room','Houston',100,false'
8285,'8285-Rickie Bernhard',197,'0.6','Private Room','Los Angeles',19,false'
8286,'8286-Chesley MacGyver',159,'1.5','Entire Home','Boston',71,false'
8287,'8287-Jalen Hickle',97,'2.9','Shared Room','Paris',59,false'
8288,'8288-Wilma Schaefer',151,'0.0','Entire Home','Houston',103,true'
8289,'8289-Emile Ziemann',150,'4.3','Entire Home','San Francisco',35,false'
8290,'8290-Vern Boyle II',121,'4.7','Shared Room','San Francisco',78,false'
8291,'8291-Jan Medhurst',159,'3.2','Entire Home','Paris',10,false'
8292,'8292-Marietta Volkman',69,'0.1','Shared Room','Boston',56,false'
8293,'8293-Lauretta Farrell',96,'0.4','Entire Home','Los Angeles',79,true'
8294,'8294-Lesley Beer',71,'2.3','Private Room','Los Angeles',46,true'
8295,'8295-Jeffrey Kohler',136,'1.4','Shared Room','Paris',115,false'
8296,'8296-Merritt Kuvalis',108,'0.4','Entire Home','Boston',69,true'
8297,'8297-Providenci Olson II',187,'4.6','Shared Room','Boston',100,false'
8298,'8298-Ms. Laurine Price',138,'0.0','Private Room','Los Angeles',82,true'
8299,'8299-Reanna Schuppe',143,'2.8','Shared Room','Paris',79,false'
8300,'8300-Cedrick Larkin',90,'2.7','Entire Home','Paris',44,false'
8301,'8301-Jarod Veum',171,'2.6','Private Room','New York',108,true'
8302,'8302-Minnie Pfeffer',120,'3.8','Shared Room','Boston',21,false'
8303,'8303-Anastasia Ankunding DDS',107,'4.4','Private Room','San Francisco',71,true'
8304,'8304-Jordy Romaguera PhD',158,'2.8','Private Room','Seattle',103,true'
8305,'8305-Meghan Wiza',130,'1.4','Entire Home','Austin',117,true'
8306,'8306-Macy Kertzmann MD',93,'4.1','Entire Home','San Francisco',71,false'
8307,'8307-Fritz Prohaska',174,'1.1','Entire Home','San Francisco',15,false'
8308,'8308-Lon Ferry',82,'0.7','Entire Home','Boston',115,false'
8309,'8309-Emmet Smitham',89,'4.3','Entire Home','Houston',89,false'
8310,'8310-Judd Vandervort II',93,'2.6','Shared Room','Houston',58,false'
8311,'8311-Dayana Wolff',136,'1.3','Entire Home','San Francisco',63,false'
8312,'8312-Anabelle Carroll',168,'1.9','Entire Home','New York',61,true'
8313,'8313-Dr. Clemens Jaskolski',137,'3.4','Entire Home','Seattle',6,false'
8314,'8314-Marcelo Steuber',116,'1.9','Entire Home','Houston',44,false'
8315,'8315-Ayana Bahringer',78,'0.1','Private Room','New York',54,true'
8316,'8316-Bernadine Mayert',113,'3.5','Private Room','New York',115,false'
8317,'8317-Russel Jacobson',104,'3.4','Entire Home','New York',98,true'
8318,'8318-Rhea Roob',106,'2.1','Entire Home','San Francisco',65,false'
8319,'8319-Meggie Bartoletti',125,'3.6','Private Room','Boston',98,false'
8320,'8320-Savion Herman',149,'3.6','Entire Home','Paris',44,true'
8321,'8321-Nellie Connelly',94,'4.1','Shared Room','Seattle',25,true'
8322,'8322-Meredith Cremin',87,'1.8','Entire Home','Boston',33,false'
8323,'8323-Kaia Moen',100,'4.1','Entire Home','Seattle',94,true'
8324,'8324-Rocio Little Sr.',53,'4.9','Shared Room','Los Angeles',26,true'
8325,'8325-Korbin Hilpert',172,'0.4','Entire Home','San Francisco',35,true'
8326,'8326-Ruben Glover',54,'2.9','Private Room','San Francisco',4,false'
8327,'8327-Merl Hane',135,'0.4','Shared Room','Paris',19,true'
8328,'8328-Amos Hodkiewicz',91,'1.2','Shared Room','San Francisco',73,false'
8329,'8329-Rahsaan Hartmann',91,'0.4','Private Room','Boston',105,true'
8330,'8330-Miller Lemke PhD',168,'3.2','Private Room','Boston',63,false'
8331,'8331-Vella Medhurst',139,'3.7','Shared Room','Los Angeles',103,false'
8332,'8332-Katelyn Dibbert',72,'1.5','Entire Home','Boston',61,false'
8333,'8333-Kory Harber',84,'1.4','Private Room','Los Angeles',66,true'
8334,'8334-Randal Pagac',165,'4.6','Private Room','Seattle',95,true'
8335,'8335-Wava Johnston',78,'1.7','Shared Room','Austin',40,false'
8336,'8336-Kelton Christiansen I',77,'2.0','Private Room','New York',80,false'
8337,'8337-Deion Jaskolski',71,'1.0','Private Room','Paris',50,true'
8338,'8338-Enrico Mann',165,'3.8','Shared Room','New York',68,true'
8339,'8339-Roberta Glover',90,'0.7','Shared Room','San Francisco',35,false'
8340,'8340-Orpha Altenwerth',165,'3.2','Private Room','Paris',75,true'
8341,'8341-Elyse Pagac',186,'4.8','Entire Home','Seattle',35,false'
8342,'8342-Myrtis Fritsch',95,'2.1','Entire Home','Paris',28,true'
8343,'8343-Kira Rau',192,'4.6','Shared Room','Boston',35,true'
8344,'8344-Merlin Heaney',122,'4.6','Entire Home','Paris',1,true'
8345,'8345-Destany Conn',178,'0.3','Shared Room','Houston',82,false'
8346,'8346-Velda Doyle',197,'2.1','Entire Home','Seattle',35,true'
8347,'8347-Icie Schinner',65,'2.0','Entire Home','New York',114,false'
8348,'8348-Cade Heaney',85,'3.7','Shared Room','Houston',4,true'
8349,'8349-Miles Heidenreich',108,'2.5','Private Room','San Francisco',7,true'
8350,'8350-Hailee Kovacek Sr.',174,'2.3','Entire Home','San Francisco',8,true'
8351,'8351-Dr. Weldon Welch',160,'1.1','Shared Room','Austin',37,true'
8352,'8352-Mrs. Jose Watsica',163,'1.0','Entire Home','Paris',8,true'
8353,'8353-Ceasar Carroll',175,'1.8','Entire Home','New York',62,false'
8354,'8354-Evans Schamberger',188,'0.4','Shared Room','Paris',19,true'
8355,'8355-Ms. Jaleel Senger',165,'3.5','Entire Home','Los Angeles',105,true'
8356,'8356-Kayden Ernser',50,'3.5','Entire Home','San Francisco',56,true'
8357,'8357-Catalina Langosh',84,'1.3','Entire Home','San Francisco',60,true'
8358,'8358-Ms. Raymond Kreiger',86,'0.2','Shared Room','Seattle',46,true'
8359,'8359-Laron Fay IV',51,'3.7','Entire Home','Paris',13,true'
8360,'8360-Lemuel Beahan',194,'0.0','Entire Home','Houston',108,false'
8361,'8361-Mr. Candida Cummings',110,'3.5','Private Room','New York',81,false'
8362,'8362-Ms. Dewayne Sporer',125,'3.6','Entire Home','Los Angeles',47,true'
8363,'8363-Maggie Ratke',147,'3.2','Private Room','San Francisco',38,true'
8364,'8364-Jacklyn Bernhard',95,'0.6','Shared Room','Seattle',76,true'
8365,'8365-Lafayette Ryan I',177,'0.2','Shared Room','Los Angeles',43,false'
8366,'8366-Catharine Swift',192,'2.6','Private Room','Los Angeles',113,true'
8367,'8367-Macie Kreiger PhD',98,'3.0','Entire Home','Paris',119,true'
8368,'8368-Everardo Williamson',77,'3.6','Shared Room','Boston',75,true'
8369,'8369-Salvador Williamson',179,'2.2','Shared Room','San Francisco',44,true'
8370,'8370-Rod Gerhold',121,'3.4','Entire Home','Boston',95,false'
8371,'8371-Gabrielle Johnston',83,'0.8','Private Room','Seattle',59,true'
8372,'8372-Rory Jast',171,'0.8','Private Room','New York',19,false'
8373,'8373-Monte Botsford',79,'0.3','Private Room','San Francisco',103,false'
8374,'8374-Lora Nitzsche',196,'0.2','Private Room','San Francisco',98,true'
8375,'8375-Vada Lesch',62,'4.1','Shared Room','Austin',51,true'
8376,'8376-Loyce Zboncak',194,'3.7','Private Room','Los Angeles',81,true'
8377,'8377-Rachel Parker',82,'0.4','Shared Room','Paris',68,true'
8378,'8378-Kris Denesik',199,'4.3','Entire Home','Houston',100,false'
8379,'8379-Colton Kerluke',184,'4.5','Entire Home','New York',43,false'
8380,'8380-Jadon Ziemann',113,'4.6','Entire Home','Los Angeles',24,true'
8381,'8381-Dedric Bailey',69,'3.0','Private Room','Boston',11,true'
8382,'8382-Jeff Pagac',129,'0.7','Private Room','Austin',36,true'
8383,'8383-Reva Goyette',193,'2.4','Private Room','New York',104,false'
8384,'8384-Ward Hegmann',118,'3.2','Shared Room','San Francisco',98,true'
8385,'8385-Deron Schinner DDS',150,'0.4','Shared Room','San Francisco',23,false'
8386,'8386-Ashton Larson',170,'1.4','Shared Room','Los Angeles',64,false'
8387,'8387-Dr. Kenton Adams',50,'2.5','Shared Room','New York',12,true'
8388,'8388-Peyton Ratke',171,'2.5','Shared Room','Paris',33,true'
8389,'8389-Gabriel Terry',76,'0.8','Entire Home','Seattle',34,true'
8390,'8390-Maria Predovic',53,'1.0','Entire Home','Austin',15,false'
8391,'8391-Louvenia Harvey',111,'2.5','Private Room','Boston',56,true'
8392,'8392-Mayra Murazik',185,'3.2','Entire Home','Paris',90,true'
8393,'8393-Nelson Will',108,'0.1','Private Room','Los Angeles',83,true'
8394,'8394-Dr. Jedediah Wisozk',57,'1.7','Entire Home','Paris',94,true'
8395,'8395-Jaeden Metz DDS',125,'2.4','Entire Home','Boston',69,true'
8396,'8396-Kelsie Carter',112,'0.8','Private Room','Seattle',1,true'
8397,'8397-Glenna Waters',76,'3.2','Shared Room','Seattle',95,true'
8398,'8398-Kendra Schaden',89,'1.6','Private Room','San Francisco',31,true'
8399,'8399-Fatima O''Keefe',184,'1.3','Private Room','Paris',49,true'
8400,'8400-Reggie Grady',131,'2.2','Entire Home','San Francisco',26,false'
8401,'8401-Audreanne Lynch IV',109,'2.1','Entire Home','Los Angeles',83,false'
8402,'8402-Danial Zboncak',117,'0.5','Private Room','San Francisco',92,false'
8403,'8403-Prince Okuneva',136,'2.0','Shared Room','Paris',53,true'
8404,'8404-Cruz Cronin',83,'5.0','Entire Home','New York',2,false'
8405,'8405-Jerel Runte II',177,'4.9','Entire Home','Paris',11,true'
8406,'8406-Tressie Wilderman',168,'4.0','Entire Home','Houston',38,false'
8407,'8407-Devonte Schaefer',175,'2.8','Entire Home','Paris',10,false'
8408,'8408-Lawson Murphy',183,'4.4','Entire Home','Boston',103,false'
8409,'8409-Newell Gaylord',176,'3.0','Entire Home','New York',107,true'
8410,'8410-Torrance Swift',87,'0.7','Entire Home','New York',7,true'
8411,'8411-Emmie Huels',162,'0.1','Shared Room','Boston',5,false'
8412,'8412-Yolanda Blanda Sr.',127,'2.7','Private Room','New York',74,true'
8413,'8413-Talia Treutel',94,'3.3','Private Room','Houston',69,false'
8414,'8414-Demario Gislason',191,'2.5','Private Room','New York',79,false'
8415,'8415-Anabel Harvey',144,'1.4','Private Room','Boston',31,true'
8416,'8416-Ethyl Reichert',189,'3.6','Private Room','San Francisco',2,false'
8417,'8417-Lorna Williamson',130,'3.5','Shared Room','New York',108,true'
8418,'8418-Aisha Stark',98,'1.5','Private Room','Los Angeles',77,false'
8419,'8419-Jazmyne Kulas',157,'3.7','Shared Room','New York',41,true'
8420,'8420-Skyla Weissnat',138,'0.4','Shared Room','New York',104,true'
8421,'8421-Eudora Lehner',89,'1.5','Entire Home','Austin',12,false'
8422,'8422-Brennon Cummings',66,'4.2','Private Room','Los Angeles',94,true'
8423,'8423-Justen Hartmann',151,'2.1','Private Room','San Francisco',44,false'
8424,'8424-Norris Beier',55,'3.0','Shared Room','Austin',73,true'
8425,'8425-Leslie Corkery',102,'3.7','Shared Room','New York',105,true'
8426,'8426-Miss Cathrine Rolfson',110,'2.7','Entire Home','Austin',0,true'
8427,'8427-Roy Gleichner',175,'2.4','Shared Room','New York',116,false'
8428,'8428-Everett Tillman',112,'3.0','Shared Room','San Francisco',40,true'
8429,'8429-Ebony Swift',67,'1.9','Shared Room','Houston',30,true'
8430,'8430-Elyssa Reynolds',155,'2.3','Private Room','Houston',12,false'
8431,'8431-Mrs. Kathryn O''Kon',89,'2.2','Entire Home','New York',21,true'
8432,'8432-Kaitlin Beahan',92,'4.6','Shared Room','Paris',119,true'
8433,'8433-Guillermo Koepp',148,'4.3','Entire Home','Houston',30,false'
8434,'8434-Elyse Vandervort',196,'3.6','Entire Home','New York',93,true'
8435,'8435-Duane Kshlerin',164,'0.1','Private Room','Paris',65,true'
8436,'8436-Damian DuBuque',195,'1.6','Shared Room','Boston',100,true'
8437,'8437-Jules Gutkowski MD',117,'0.2','Entire Home','New York',61,true'
8438,'8438-Davon Murray',176,'1.6','Private Room','Seattle',15,false'
8439,'8439-Kirstin Bradtke',65,'3.2','Entire Home','Austin',9,true'
8440,'8440-Baylee Ledner',73,'2.9','Private Room','Austin',55,true'
8441,'8441-Rudy Orn',55,'1.4','Private Room','Los Angeles',56,false'
8442,'8442-Julia Stehr',127,'0.2','Private Room','Boston',57,true'
8443,'8443-Gracie McDermott',51,'3.7','Entire Home','Houston',87,false'
8444,'8444-Daija Schmitt DVM',142,'4.6','Shared Room','Paris',50,false'
8445,'8445-Aurore Bednar',186,'4.7','Entire Home','Austin',54,true'
8446,'8446-Lavonne Davis',125,'0.9','Private Room','Boston',83,false'
8447,'8447-Harmony Schinner',188,'4.5','Entire Home','Austin',64,false'
8448,'8448-Leif Hermiston',145,'2.7','Private Room','Los Angeles',100,true'
8449,'8449-Nils Streich',67,'1.9','Entire Home','Paris',42,false'
8450,'8450-Stevie Wilderman II',136,'1.1','Private Room','Los Angeles',53,false'
8451,'8451-Irma Littel',134,'0.5','Private Room','Houston',9,true'
8452,'8452-Zora VonRueden',77,'3.3','Private Room','Boston',37,false'
8453,'8453-Rafaela Schmeler DDS',140,'3.1','Shared Room','Houston',78,false'
8454,'8454-Josefa Botsford',167,'1.9','Entire Home','Paris',84,false'
8455,'8455-Martine McClure',126,'3.1','Shared Room','Paris',28,true'
8456,'8456-Mrs. Jaylon Macejkovic',131,'3.9','Private Room','New York',52,true'
8457,'8457-Mike Lueilwitz',127,'1.9','Private Room','Houston',104,true'
8458,'8458-Cornelius Miller',137,'2.2','Private Room','Seattle',6,false'
8459,'8459-Breanna Shields',128,'0.5','Entire Home','Boston',116,true'
8460,'8460-Hailey Leannon',113,'3.0','Entire Home','Boston',100,true'
8461,'8461-Ms. Christiana Donnelly',107,'2.6','Entire Home','Boston',78,false'
8462,'8462-Brant Carter',149,'1.1','Shared Room','Seattle',114,false'
8463,'8463-Esmeralda Auer',164,'3.9','Private Room','Seattle',35,false'
8464,'8464-Leatha Quigley Jr.',148,'1.4','Private Room','Houston',2,false'
8465,'8465-Mrs. Bertram Sporer',104,'3.0','Private Room','Boston',12,false'
8466,'8466-Alexane Bauch',182,'4.2','Entire Home','Austin',115,false'
8467,'8467-Keven Daugherty',77,'0.2','Private Room','Seattle',31,false'
8468,'8468-Vinnie Hilll',74,'1.8','Shared Room','New York',60,false'
8469,'8469-Tillman Roob',161,'2.6','Private Room','Houston',9,true'
8470,'8470-Yadira Johnston',70,'1.7','Entire Home','Houston',17,true'
8471,'8471-Alexis Schuppe',168,'1.9','Private Room','Houston',7,false'
8472,'8472-Mrs. Guadalupe Bartoletti',91,'3.8','Private Room','San Francisco',67,false'
8473,'8473-Leopold Davis',185,'0.3','Shared Room','Seattle',13,true'
8474,'8474-Misty Wintheiser',77,'1.5','Private Room','Boston',94,false'
8475,'8475-Glen Boehm MD',59,'1.8','Entire Home','San Francisco',104,true'
8476,'8476-Marshall Roob MD',154,'0.9','Private Room','Seattle',108,false'
8477,'8477-Ahmad Hammes',183,'2.1','Private Room','Los Angeles',100,false'
8478,'8478-Verona Christiansen',54,'0.4','Entire Home','Boston',35,false'
8479,'8479-Walton Dicki',70,'1.1','Shared Room','Paris',62,false'
8480,'8480-Miles Nikolaus',81,'3.8','Private Room','Houston',101,false'
8481,'8481-Urban Howe',78,'2.6','Shared Room','New York',59,true'
8482,'8482-Joelle Rath',79,'1.9','Private Room','Houston',103,true'
8483,'8483-Joaquin Corkery PhD',127,'1.9','Entire Home','New York',100,false'
8484,'8484-Raphael Hudson V',154,'4.6','Shared Room','San Francisco',14,true'
8485,'8485-Norris Hagenes Jr.',183,'3.5','Shared Room','San Francisco',74,false'
8486,'8486-Miss Carmel Runolfsdottir',172,'1.0','Entire Home','Paris',76,false'
8487,'8487-Dock Hyatt',178,'4.9','Private Room','Austin',11,false'
8488,'8488-Marie Zieme',93,'0.3','Private Room','Houston',11,false'
8489,'8489-Lawson Becker',114,'3.2','Entire Home','Boston',61,true'
8490,'8490-Joany Hyatt',97,'4.0','Shared Room','Los Angeles',70,true'
8491,'8491-Dr. Ike Koelpin',133,'4.7','Shared Room','Seattle',36,false'
8492,'8492-Fred Windler',130,'1.0','Shared Room','Los Angeles',14,true'
8493,'8493-Tressa Lueilwitz',134,'0.5','Shared Room','Los Angeles',29,true'
8494,'8494-Ima Rolfson',74,'2.3','Private Room','San Francisco',33,false'
8495,'8495-Dameon Reilly',119,'1.6','Shared Room','Boston',3,false'
8496,'8496-Marina Koss',85,'3.2','Entire Home','Paris',111,true'
8497,'8497-Leslie Cremin',75,'3.9','Private Room','Boston',65,true'
8498,'8498-Jon Kuphal',181,'1.8','Shared Room','Paris',50,true'
8499,'8499-Glenna Durgan',145,'3.2','Entire Home','Boston',96,true'
8500,'8500-Abbey Funk',168,'2.2','Entire Home','New York',19,false'
8501,'8501-Ena Effertz',154,'2.0','Shared Room','Boston',24,true'
